pnu,landuse,stdg_addr,ldcg_cd,fl_nm,fl_ar,updt_ymd
4159026222101500000,field,경기도 화성시 남양읍 신남리,전,밭,459.795981218,
4159026222101480000,paddy,경기도 화성시 남양읍 신남리,답,논,3360.44713323,
4159026222101390000,field,경기도 화성시 남양읍 신남리,전,밭,2006.5908501,
4159026222101000000,paddy,경기도 화성시 남양읍 신남리,답,밭,1399.56414384,
4159026222100970003,paddy,경기도 화성시 남양읍 신남리,답,밭,311.128875835,
4159026222100670005,paddy,경기도 화성시 남양읍 신남리,답,밭,636.725827134,2021-12-30
4159026222100590000,field,경기도 화성시 남양읍 신남리,전,밭,348.216055941,
4159026222102200000,field,경기도 화성시 남양읍 신남리,전,논,339.216501473,2021-12-30
4159026222102130002,paddy,경기도 화성시 남양읍 신남리,답,논,3254.68071268,2024-12-31
4159026222101940000,field,경기도 화성시 남양읍 신남리,전,시설,60.8637963157,
4159026222101880000,field,경기도 화성시 남양읍 신남리,전,논,1245.07484218,
4159026222100820000,paddy,경기도 화성시 남양읍 신남리,답,밭,797.971315076,2024-12-31
4159026222100810000,paddy,경기도 화성시 남양읍 신남리,답,밭,1366.3703213,2024-12-31
4159026222100510004,paddy,경기도 화성시 남양읍 신남리,답,밭,932.255245089,2024-12-31
4159026222101670001,paddy,경기도 화성시 남양읍 신남리,답,논,1553.03789817,2024-12-31
4159026222100710002,paddy,경기도 화성시 남양읍 신남리,답,밭,899.020980439,2024-12-31
4159026222102190002,paddy,경기도 화성시 남양읍 신남리,대,밭,891.325003038,2024-12-31
4159026222100500002,paddy,경기도 화성시 남양읍 신남리,답,밭,133.855935074,2024-12-31
4159026225102290000,paddy,경기도 화성시 남양읍 활초리,답,밭,408.473500703,2024-12-31
4159026222101650000,paddy,경기도 화성시 남양읍 신남리,대,밭,403.631482461,2022-12-30
4159026222100030000,paddy,경기도 화성시 남양읍 신남리,답,밭,111.815656158,2022-12-30
4159026222114280000,field,경기도 화성시 남양읍 신남리,도,시설,46.10648768,
4159026222102180000,field,경기도 화성시 남양읍 신남리,전,밭,521.188322829,
4159026222102110000,paddy,경기도 화성시 남양읍 신남리,답,논,1107.96110873,
4159026222102100000,paddy,경기도 화성시 남양읍 신남리,답,논,983.28667491,
4159026222102060002,paddy,경기도 화성시 남양읍 신남리,답,논,3999.69048582,
4159026222102040000,paddy,경기도 화성시 남양읍 신남리,답,밭,325.024603305,2021-12-30
4159026222101720000,field,경기도 화성시 남양읍 신남리,전,밭,80.8430269417,
4159026222102030000,paddy,경기도 화성시 남양읍 신남리,답,논,6673.1159354,
4159026222102010003,paddy,경기도 화성시 남양읍 신남리,답,비경지,54.7702943172,
4159026222102010002,paddy,경기도 화성시 남양읍 신남리,답,논,2236.87910901,
4159026222102010001,paddy,경기도 화성시 남양읍 신남리,답,과수,2775.67260313,
4159026222101960002,field,경기도 화성시 남양읍 신남리,전,과수,1706.0330928,
4159026222101960001,field,경기도 화성시 남양읍 신남리,전,과수,1683.62504779,
4159026222101950000,field,경기도 화성시 남양읍 신남리,전,밭,215.999146041,
4159026222101900002,field,경기도 화성시 남양읍 신남리,전,밭,282.044390375,2021-12-30
4159026222101870000,paddy,경기도 화성시 남양읍 신남리,답,논,554.095616535,
4159026222101850000,field,경기도 화성시 남양읍 신남리,전,과수,3620.32726617,2021-12-30
4159026222101840003,field,경기도 화성시 남양읍 신남리,전,시설,96.6087067799,
4159026222101810002,field,경기도 화성시 남양읍 신남리,전,시설,112.54586555,
4159026222101790000,field,경기도 화성시 남양읍 신남리,전,과수,787.784886242,
4159026222101770002,field,경기도 화성시 남양읍 신남리,전,밭,996.184162431,
4159026222101770001,field,경기도 화성시 남양읍 신남리,전,시설,78.4352604474,
4159026222101730000,paddy,경기도 화성시 남양읍 신남리,답,논,361.306340598,
4159026222101710001,paddy,경기도 화성시 남양읍 신남리,답,논,906.943364015,
4159026222100510007,paddy,경기도 화성시 남양읍 신남리,답,밭,385.881167275,2021-12-30
4159026225101970002,paddy,경기도 화성시 남양읍 활초리,답,밭,740.775238883,2024-12-31
4159026225100310008,field,경기도 화성시 남양읍 활초리,전,밭,782.353927705,2024-12-31
4159026225100260001,paddy,경기도 화성시 남양읍 활초리,답,밭,4773.38945943,2024-12-31
4159026225100410000,field,경기도 화성시 남양읍 활초리,전,밭,1352.1899685,2024-12-31
4159026225101980002,field,경기도 화성시 남양읍 활초리,전,밭,426.261408236,
4159026225101980001,paddy,경기도 화성시 남양읍 활초리,답,밭,1513.60358457,
4159026225100280000,paddy,경기도 화성시 남양읍 활초리,대,밭,378.978470898,
4159026227102120005,field,경기도 화성시 남양읍 무송리,전,밭,785.356808282,2024-12-31
4159026227101720000,paddy,경기도 화성시 남양읍 무송리,답,밭,2403.95832037,2024-12-31
4159026227102120054,paddy,경기도 화성시 남양읍 무송리,답,논,877.13748347,2024-12-31
4159026227102120053,paddy,경기도 화성시 남양읍 무송리,답,논,1446.25253172,2024-12-31
4159026227102110005,field,경기도 화성시 남양읍 무송리,전,밭,1574.5072768,2024-12-31
4159026227102060011,paddy,경기도 화성시 남양읍 무송리,답,시설,86.1567715579,2024-12-31
4159026227102250001,field,경기도 화성시 남양읍 무송리,전,밭,2027.35601569,2024-12-31
4159026225100140002,field,경기도 화성시 남양읍 활초리,전,밭,1042.6065558,2024-12-31
4159026227102190000,paddy,경기도 화성시 남양읍 무송리,답,논,4214.0968414,
4159026227101980000,field,경기도 화성시 남양읍 무송리,전,시설,120.417705501,2022-12-30
4159026225100340001,field,경기도 화성시 남양읍 활초리,전,밭,1479.24930324,2024-12-31
4159026225100350000,field,경기도 화성시 남양읍 활초리,전,시설,740.48985626,2024-12-31
4159026227102200000,field,경기도 화성시 남양읍 무송리,전,논,2299.78316991,2024-12-31
4159026225100240005,paddy,경기도 화성시 남양읍 활초리,답,밭,1656.73945969,2024-12-31
4159026227102040001,field,경기도 화성시 남양읍 무송리,전,밭,1471.30273323,2024-12-31
4159026227102010007,paddy,경기도 화성시 남양읍 무송리,답,논,4547.09650632,2024-12-31
4159026227102030000,paddy,경기도 화성시 남양읍 무송리,답,논,5839.65704541,2024-12-31
4159026225100220000,paddy,경기도 화성시 남양읍 활초리,답,밭,1852.81685673,2024-12-31
4159026225100190000,paddy,경기도 화성시 남양읍 활초리,답,논,3866.7381761,2024-12-31
4159026227102250002,paddy,경기도 화성시 남양읍 무송리,답,논,2035.31856839,2024-12-31
4159026225100150006,paddy,경기도 화성시 남양읍 활초리,답,밭,1406.98492169,2024-12-31
4159026227102120000,paddy,경기도 화성시 남양읍 무송리,답,논,901.830865364,
4159026225100080000,paddy,경기도 화성시 남양읍 활초리,답,밭,737.956635187,2022-12-30
4159026225100070000,field,경기도 화성시 남양읍 활초리,전,밭,1014.67264483,2022-12-30
4159026225106060002,field,경기도 화성시 남양읍 활초리,천,시설,109.4807028,2022-12-30
4159026227102110001,paddy,경기도 화성시 남양읍 무송리,답,밭,615.481979098,2022-12-30
4159026227101850001,field,경기도 화성시 남양읍 무송리,전,논,583.532052504,2022-12-30
4159026227101850000,field,경기도 화성시 남양읍 무송리,전,논,2430.54917203,2022-12-30
4159026227102270000,paddy,경기도 화성시 남양읍 무송리,답,논,4615.7849642,
4159026227102250006,field,경기도 화성시 남양읍 무송리,전,밭,556.497223814,
4159026227102230000,paddy,경기도 화성시 남양읍 무송리,답,논,642.733135217,
4159026227102210000,paddy,경기도 화성시 남양읍 무송리,답,논,1402.70573881,
4159026227102120008,paddy,경기도 화성시 남양읍 무송리,답,논,1262.29577458,
4159026227102120007,paddy,경기도 화성시 남양읍 무송리,답,논,1285.56804263,
4159026227102110006,field,경기도 화성시 남양읍 무송리,전,밭,353.152967167,
4159026227102090002,field,경기도 화성시 남양읍 무송리,전,밭,1081.77791954,2021-12-30
4159026227102060014,paddy,경기도 화성시 남양읍 무송리,답,밭,70.2639344429,
4159026227101960000,field,경기도 화성시 남양읍 무송리,전,밭,1554.13797529,
4159026227101880000,paddy,경기도 화성시 남양읍 무송리,답,밭,175.946310101,
4159026227101870002,paddy,경기도 화성시 남양읍 무송리,답,논,3250.16967187,
4159026227101860003,field,경기도 화성시 남양읍 무송리,전,논,1508.31547076,
4159026227101780001,field,경기도 화성시 남양읍 무송리,전,밭,1881.22965618,
4159026225100330001,field,경기도 화성시 남양읍 활초리,전,밭,1297.04262189,
4159026225100370002,field,경기도 화성시 남양읍 활초리,전,밭,2495.40892979,
4159026225100360002,field,경기도 화성시 남양읍 활초리,전,논,1971.84710306,
4159026225100360001,field,경기도 화성시 남양읍 활초리,전,논,1805.89147311,
4159026225100230000,field,경기도 화성시 남양읍 활초리,전,논,1201.02280084,
4159026225100060000,field,경기도 화성시 남양읍 활초리,전,논,2229.03721098,2021-12-30
4159026227104020004,paddy,경기도 화성시 남양읍 무송리,대,밭,203.6996935,2024-12-31
4159026227104000000,paddy,경기도 화성시 남양읍 무송리,답,밭,386.230635529,2024-12-31
4159026227101630003,paddy,경기도 화성시 남양읍 무송리,답,밭,1937.18343789,2024-12-31
4159026227103990000,field,경기도 화성시 남양읍 무송리,전,시설,71.277973969,
4159026227104430000,paddy,경기도 화성시 남양읍 무송리,답,밭,2302.95222636,2024-12-31
4159026227104320000,paddy,경기도 화성시 남양읍 무송리,답,밭,1718.33376825,2024-12-31
4159026227104190003,paddy,경기도 화성시 남양읍 무송리,장,논,2409.52978777,2024-12-31
4159026227104180000,field,경기도 화성시 남양읍 무송리,전,논,637.115342507,2024-12-31
4159026227103700000,paddy,경기도 화성시 남양읍 무송리,답,밭,1294.70554292,2024-12-31
4159026227103660003,field,경기도 화성시 남양읍 무송리,전,밭,188.78802687,2024-12-31
4159026227103410000,field,경기도 화성시 남양읍 무송리,전,밭,982.960546017,2024-12-31
4159026227103360000,field,경기도 화성시 남양읍 무송리,전,시설,93.3414946311,
4159026227104160001,field,경기도 화성시 남양읍 무송리,전,밭,692.157754674,2022-12-30
4159026227103890000,paddy,경기도 화성시 남양읍 무송리,답,논,1904.8060237,2022-12-30
4159026227103620001,field,경기도 화성시 남양읍 무송리,전,시설,299.262612129,2022-12-30
4159026227104170001,field,경기도 화성시 남양읍 무송리,전,밭,321.862858001,2022-12-30
4159026227103930000,paddy,경기도 화성시 남양읍 무송리,답,논,1806.82824067,2022-12-30
4159026227103920000,paddy,경기도 화성시 남양읍 무송리,답,논,653.85378429,2022-12-30
4159026227104330002,field,경기도 화성시 남양읍 무송리,전,밭,724.172719626,
4159026227104330001,field,경기도 화성시 남양읍 무송리,전,밭,1031.54614411,
4159026227104260000,field,경기도 화성시 남양읍 무송리,전,밭,292.22143297,
4159026227104220000,field,경기도 화성시 남양읍 무송리,전,시설,110.7715124,
4159026227104150000,field,경기도 화성시 남양읍 무송리,전,밭,408.088154914,
4159026227104100000,paddy,경기도 화성시 남양읍 무송리,답,밭,771.904929388,
4159026227104060000,paddy,경기도 화성시 남양읍 무송리,답,논,747.294112446,
4159026227104050001,paddy,경기도 화성시 남양읍 무송리,답,논,1063.18415498,
4159026227104040003,paddy,경기도 화성시 남양읍 무송리,답,논,803.827970999,
4159026227104040002,paddy,경기도 화성시 남양읍 무송리,답,논,1768.72852511,
4159026227104040001,paddy,경기도 화성시 남양읍 무송리,답,논,1316.41322342,
4159026227104030000,paddy,경기도 화성시 남양읍 무송리,답,논,686.849911802,
4159026227104020008,field,경기도 화성시 남양읍 무송리,전,밭,350.355987432,
4159026227104010000,paddy,경기도 화성시 남양읍 무송리,답,논,761.098895839,
4159026227103950000,paddy,경기도 화성시 남양읍 무송리,답,논,765.30823218,2021-12-30
4159026227103940000,paddy,경기도 화성시 남양읍 무송리,답,논,1114.98806541,
4159026227103860000,paddy,경기도 화성시 남양읍 무송리,답,밭,917.151068333,
4159026227103850000,field,경기도 화성시 남양읍 무송리,전,논,1585.40544971,
4159026227103840001,field,경기도 화성시 남양읍 무송리,전,밭,1780.00776061,
4159026227103730000,field,경기도 화성시 남양읍 무송리,전,밭,426.346219715,
4159026227103680001,field,경기도 화성시 남양읍 무송리,전,밭,1157.74312367,
4159026227103630000,field,경기도 화성시 남양읍 무송리,전,밭,939.750678059,
4159026227103600001,field,경기도 화성시 남양읍 무송리,대,비경지,110.679951207,
4159026227103460000,field,경기도 화성시 남양읍 무송리,전,밭,506.239818502,
4159026227103430002,field,경기도 화성시 남양읍 무송리,전,밭,396.435423868,
4159026227103430001,field,경기도 화성시 남양읍 무송리,대,밭,499.428386607,
4159026227103400000,field,경기도 화성시 남양읍 무송리,전,밭,112.39982656,2021-12-30
4159026227103390000,field,경기도 화성시 남양읍 무송리,전,밭,513.383086329,2021-12-30
4159026227103370000,field,경기도 화성시 남양읍 무송리,전,비경지,55.7194593735,2021-12-30
4159026227103350001,field,경기도 화성시 남양읍 무송리,전,논,528.755956435,
4159026227103320002,field,경기도 화성시 남양읍 무송리,전,밭,143.261659251,
4159036021104910000,field,경기도 화성시 팔탄면 하저리,전,밭,1814.10523555,2024-12-31
4159036021104460000,field,경기도 화성시 팔탄면 하저리,전,밭,489.872605961,2024-12-31
4159036021104850001,field,경기도 화성시 팔탄면 하저리,전,시설,50.7710788028,2022-12-30
4159036021104900000,paddy,경기도 화성시 팔탄면 하저리,답,밭,547.779650941,2024-12-31
4159036021109180000,field,경기도 화성시 팔탄면 하저리,대,밭,521.669989616,2024-12-31
4159036021104940002,field,경기도 화성시 팔탄면 하저리,전,밭,440.731054995,2024-12-31
4159036021109150001,paddy,경기도 화성시 팔탄면 하저리,답,밭,1006.32453108,2024-12-31
4159036021109000000,field,경기도 화성시 팔탄면 하저리,전,밭,399.976280643,2024-12-31
4159036021108990001,field,경기도 화성시 팔탄면 하저리,전,밭,55.4572699484,
4159036021104480000,field,경기도 화성시 팔탄면 하저리,전,밭,261.942141583,2021-12-30
4159036021105930001,field,경기도 화성시 팔탄면 하저리,전,밭,300.492272464,2024-12-31
